"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"18471",26497,7,9,1997,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18472",26670,7,30,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18473",26675,7,30,1997,4,"DM","F",33,45,"Dipodomys","merriami","Rodent","Control"
"18474",26728,7,30,1997,4,"DM","M",33,49,"Dipodomys","merriami","Rodent","Control"
"18475",26736,7,30,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18476",26742,7,30,1997,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18477",26768,7,30,1997,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18478",26875,9,28,1997,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18479",26887,9,28,1997,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18480",26890,9,28,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18481",26895,9,28,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18482",26896,9,28,1997,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"18483",26923,9,28,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18484",26932,9,28,1997,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18485",27057,10,26,1997,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18486",27083,10,26,1997,4,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"18487",27085,10,26,1997,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"18488",27086,10,26,1997,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18489",27088,10,26,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18490",27129,10,26,1997,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18491",27164,11,22,1997,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18492",27186,11,22,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18493",27195,11,22,1997,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18494",27204,11,22,1997,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18495",27216,11,22,1997,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18496",27223,11,22,1997,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18497",27292,11,22,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18498",27358,12,29,1997,4,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
"18499",27370,12,29,1997,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18500",27384,12,29,1997,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18501",27395,12,29,1997,4,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"18502",27403,12,29,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18503",27482,2,1,1998,4,"DM","M",39,44,"Dipodomys","merriami","Rodent","Control"
"18504",27490,2,1,1998,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18505",27504,2,1,1998,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18506",27509,2,1,1998,4,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
"18507",27513,2,1,1998,4,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
"18508",27517,2,1,1998,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18509",27522,2,1,1998,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18510",27529,2,1,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18511",27811,5,3,1998,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18512",27838,5,3,1998,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
"18513",27839,5,3,1998,4,"DM","M",34,26,"Dipodomys","merriami","Rodent","Control"
"18514",27841,5,3,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18515",27954,5,29,1998,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18516",27963,5,29,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18517",27972,5,29,1998,4,"DM","M",34,48,"Dipodomys","merriami","Rodent","Control"
"18518",28006,5,29,1998,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18519",28007,5,29,1998,4,"DM","F",35,48,"Dipodomys","merriami","Rodent","Control"
"18520",28111,6,28,1998,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18521",28117,6,28,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18522",28130,6,28,1998,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18523",28279,7,19,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18524",28282,7,19,1998,4,"DM","F",32,43,"Dipodomys","merriami","Rodent","Control"
"18525",28284,7,19,1998,4,"DM","F",35,52,"Dipodomys","merriami","Rodent","Control"
"18526",28420,8,23,1998,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18527",28421,8,23,1998,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18528",28423,8,23,1998,4,"DM","F",35,47,"Dipodomys","merriami","Rodent","Control"
"18529",28425,8,23,1998,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18530",28574,9,20,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18531",28576,9,20,1998,4,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"18532",28578,9,20,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18533",28745,10,25,1998,4,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"18534",28746,10,25,1998,4,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"18535",28747,10,25,1998,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18536",28748,10,25,1998,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18537",28749,10,25,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18538",28750,10,25,1998,4,"DM","M",35,36,"Dipodomys","merriami","Rodent","Control"
"18539",28873,11,22,1998,4,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"18540",28874,11,22,1998,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18541",28875,11,22,1998,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18542",28876,11,22,1998,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18543",28877,11,22,1998,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18544",28878,11,22,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18545",28879,11,22,1998,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18546",28880,11,22,1998,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18547",28980,12,23,1998,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18548",28981,12,23,1998,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18549",28982,12,23,1998,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18550",28983,12,23,1998,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18551",28984,12,23,1998,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"18552",28985,12,23,1998,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18553",29098,1,17,1999,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18554",29099,1,17,1999,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"18555",29100,1,17,1999,4,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
"18556",29101,1,17,1999,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18557",29102,1,17,1999,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18558",29104,1,17,1999,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18559",29105,1,17,1999,4,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"18560",29106,1,17,1999,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18561",29107,1,17,1999,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18562",29240,2,21,1999,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18563",29242,2,21,1999,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18564",29243,2,21,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18565",29244,2,21,1999,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18566",29245,2,21,1999,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18567",29246,2,21,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18568",29247,2,21,1999,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18569",29248,2,21,1999,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18570",29249,2,21,1999,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18571",29250,2,21,1999,4,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"18572",29376,3,15,1999,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18573",29377,3,15,1999,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18574",29378,3,15,1999,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18575",29379,3,15,1999,4,"DM","M",34,50,"Dipodomys","merriami","Rodent","Control"
"18576",29380,3,15,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18577",29381,3,15,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18578",29382,3,15,1999,4,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
"18579",29384,3,15,1999,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18580",29504,4,18,1999,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18581",29505,4,18,1999,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18582",29506,4,18,1999,4,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"18583",29507,4,18,1999,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18584",29508,4,18,1999,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"18585",29509,4,18,1999,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18586",29510,4,18,1999,4,"DM","M",35,30,"Dipodomys","merriami","Rodent","Control"
"18587",29511,4,18,1999,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18588",29512,4,18,1999,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18589",29513,4,18,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18590",29638,5,16,1999,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18591",29639,5,16,1999,4,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"18592",29640,5,16,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18593",29642,5,16,1999,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18594",29776,6,13,1999,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18595",29778,6,13,1999,4,"DM","F",35,53,"Dipodomys","merriami","Rodent","Control"
"18596",29780,6,13,1999,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18597",29781,6,13,1999,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18598",30227,1,10,2000,4,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
"18599",30366,2,6,2000,4,"DM","F",38,42,"Dipodomys","merriami","Rodent","Control"
"18600",30369,2,6,2000,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18601",30509,3,5,2000,4,"DM","F",33,41,"Dipodomys","merriami","Rodent","Control"
"18602",30510,3,5,2000,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"18603",30676,4,31,2000,4,"DM","F",33,47,"Dipodomys","merriami","Rodent","Control"
"18604",30823,6,4,2000,4,"DM","M",35,23,"Dipodomys","merriami","Rodent","Control"
"18605",30826,6,4,2000,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18606",31000,7,2,2000,4,"DM","M",36,33,"Dipodomys","merriami","Rodent","Control"
"18607",31003,7,2,2000,4,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"18608",31190,7,23,2000,4,"DM","M",32,32,"Dipodomys","merriami","Rodent","Control"
"18609",31191,7,23,2000,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18610",31288,8,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18611",31289,8,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18612",31450,9,31,2000,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18613",31451,9,31,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18614",31452,9,31,2000,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"18615",31453,9,31,2000,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18616",31454,9,31,2000,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18617",31566,11,26,2000,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18618",31567,11,26,2000,4,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"18619",31568,11,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18620",31571,11,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18621",31673,12,23,2000,4,"DM","M",35,54,"Dipodomys","merriami","Rodent","Control"
"18622",31674,12,23,2000,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"18623",31760,1,22,2001,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18624",31822,3,4,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18625",31824,3,4,2001,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18626",31894,3,25,2001,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18627",31994,4,22,2001,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"18628",31995,4,22,2001,4,"DM","F",36,55,"Dipodomys","merriami","Rodent","Control"
"18629",32093,5,27,2001,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"18630",32094,5,27,2001,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18631",32095,5,27,2001,4,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"18632",32096,5,27,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18633",32267,7,22,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18634",32490,8,26,2001,4,"DM","F",38,51,"Dipodomys","merriami","Rodent","Control"
"18635",32494,8,26,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"18636",32713,9,23,2001,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18637",32715,9,23,2001,4,"DM","F",35,24,"Dipodomys","merriami","Rodent","Control"
"18638",32716,9,23,2001,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"18639",32720,9,23,2001,4,"DM","M",34,23,"Dipodomys","merriami","Rodent","Control"
"18640",32910,10,14,2001,4,"DM","F",37,60,"Dipodomys","merriami","Rodent","Control"
"18641",32913,10,14,2001,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18642",32917,10,14,2001,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18643",32918,10,14,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"18644",32927,10,14,2001,4,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
"18645",33132,11,18,2001,4,"DM","F",36,31,"Dipodomys","merriami","Rodent","Control"
"18646",33134,11,18,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18647",33140,11,18,2001,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18648",33141,11,18,2001,4,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
"18649",33142,11,18,2001,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18650",33144,11,18,2001,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"18651",33145,11,18,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18652",33492,2,10,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18653",33493,2,10,2002,4,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
"18654",33494,2,10,2002,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18655",33495,2,10,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"18656",33658,3,14,2002,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
"18657",33664,3,14,2002,4,"DM","F",38,52,"Dipodomys","merriami","Rodent","Control"
"18658",33665,3,14,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18659",33865,4,17,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18660",33871,4,17,2002,4,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"18661",33876,4,17,2002,4,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
"18662",34069,5,16,2002,4,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"18663",34076,5,16,2002,4,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"18664",34077,5,16,2002,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18665",34304,6,16,2002,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18666",34308,6,16,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"18667",34552,7,14,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18668",34556,7,14,2002,4,"DM","F",35,54,"Dipodomys","merriami","Rodent","Control"
"18669",81,8,19,1977,4,"PF","F",14,8,"Perognathus","flavus","Rodent","Control"
"18670",216,9,12,1977,4,"PF","F",13,9,"Perognathus","flavus","Rodent","Control"
"18671",470,12,11,1977,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18672",1282,9,4,1978,4,"PF","F",16,6,"Perognathus","flavus","Rodent","Control"
"18673",2404,1,16,1980,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18674",2514,2,25,1980,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18675",3524,11,9,1980,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18676",3578,12,15,1980,4,"PF","F",16,7,"Perognathus","flavus","Rodent","Control"
"18677",3987,3,9,1981,4,"PF","F",16,9,"Perognathus","flavus","Rodent","Control"
"18678",4466,5,4,1981,4,"PF","F",14,8,"Perognathus","flavus","Rodent","Control"
"18679",4493,6,4,1981,4,"PF","M",11,6,"Perognathus","flavus","Rodent","Control"
"18680",4526,6,4,1981,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18681",5614,3,30,1982,4,"PF","F",16,6,"Perognathus","flavus","Rodent","Control"
"18682",6010,6,28,1982,4,"PF","F",16,9,"Perognathus","flavus","Rodent","Control"
"18683",6428,8,16,1982,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18684",6451,8,16,1982,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18685",6863,10,24,1982,4,"PF","M",16,7,"Perognathus","flavus","Rodent","Control"
"18686",6887,10,24,1982,4,"PF","M",16,6,"Perognathus","flavus","Rodent","Control"
"18687",7041,11,22,1982,4,"PF","M",14,6,"Perognathus","flavus","Rodent","Control"
"18688",7085,11,22,1982,4,"PF","F",15,6,"Perognathus","flavus","Rodent","Control"
"18689",7093,11,22,1982,4,"PF","M",15,7,"Perognathus","flavus","Rodent","Control"
"18690",7111,11,22,1982,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18691",7254,1,13,1983,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18692",7266,1,13,1983,4,"PF","M",14,6,"Perognathus","flavus","Rodent","Control"
"18693",7415,2,27,1983,4,"PF","M",16,6,"Perognathus","flavus","Rodent","Control"
"18694",7588,3,15,1983,4,"PF","M",15,5,"Perognathus","flavus","Rodent","Control"
"18695",7724,4,17,1983,4,"PF","F",16,8,"Perognathus","flavus","Rodent","Control"
"18696",7748,4,17,1983,4,"PF","F",16,7,"Perognathus","flavus","Rodent","Control"
"18697",7881,5,15,1983,4,"PF","M",16,7,"Perognathus","flavus","Rodent","Control"
"18698",13642,10,25,1987,4,"PF","F",17,7,"Perognathus","flavus","Rodent","Control"
"18699",13809,11,22,1987,4,"PF","F",17,7,"Perognathus","flavus","Rodent","Control"
"18700",14434,4,19,1988,4,"PF","F",12,8,"Perognathus","flavus","Rodent","Control"
"18701",16568,10,8,1989,4,"PF","F",15,9,"Perognathus","flavus","Rodent","Control"
"18702",16665,11,5,1989,4,"PF","F",16,8,"Perognathus","flavus","Rodent","Control"
"18703",19091,9,11,1991,4,"PF","F",16,7,"Perognathus","flavus","Rodent","Control"
"18704",19150,10,11,1991,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18705",19192,10,11,1991,4,"PF","F",15,8,"Perognathus","flavus","Rodent","Control"
"18706",19336,11,15,1991,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18707",19357,11,15,1991,4,"PF","M",16,8,"Perognathus","flavus","Rodent","Control"
"18708",19476,12,8,1991,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
"18709",19908,4,5,1992,4,"PF","F",17,6,"Perognathus","flavus","Rodent","Control"
"18710",19933,4,5,1992,4,"PF","M",15,8,"Perognathus","flavus","Rodent","Control"
"18711",20502,10,19,1992,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"18712",20669,2,26,1993,4,"PF","M",14,8,"Perognathus","flavus","Rodent","Control"
"18713",20751,3,18,1993,4,"PF","M",12,9,"Perognathus","flavus","Rodent","Control"
"18714",21861,10,13,1994,4,"PF","M",15,7,"Perognathus","flavus","Rodent","Control"
"18715",21911,11,2,1994,4,"PF","F",14,6,"Perognathus","flavus","Rodent","Control"
"18716",22142,3,5,1995,4,"PF","F",14,5,"Perognathus","flavus","Rodent","Control"
"18717",22484,7,21,1995,4,"PF","F",16,9,"Perognathus","flavus","Rodent","Control"
