record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
14024,2,21,1988,6,PM,M,21,20
14088,2,21,1988,6,PM,M,21,27
15706,3,12,1989,6,PM,M,21,19
16105,6,3,1989,6,PM,M,17,18
25124,2,9,1997,6,PM,M,21,22
25372,3,16,1997,6,PM,M,22,21
25619,4,13,1997,6,PM,F,20,22
25625,4,13,1997,6,PM,M,21,26
25677,4,13,1997,6,PM,M,21,22
25970,6,9,1997,6,PM,M,19,19
28754,10,25,1998,6,PM,F,20,20
28755,10,25,1998,6,PM,M,22,22
29112,1,17,1999,6,PM,M,21,21
29114,1,17,1999,6,PM,M,20,26
29257,2,21,1999,6,PM,M,20,20
29521,4,18,1999,6,PM,M,20,21
29783,6,13,1999,6,PM,F,20,18
31763,1,22,2001,6,PM,F,20,27
15196,12,13,1988,6,RF,M,17,14
15375,1,10,1989,6,RF,M,16,13
15536,2,4,1989,6,RF,M,19,13
15723,3,12,1989,6,RF,F,17,16
15908,4,1,1989,6,RF,F,16,12
16079,5,11,1989,6,RF,F,17,10
16131,6,3,1989,6,RF,F,17,10
22948,10,29,1995,6,PB,F,27,29
24521,9,22,1996,6,PB,F,26,29
24724,11,17,1996,6,PB,F,27,29
25026,2,9,1997,6,PB,F,27,34
25113,2,9,1997,6,PB,M,26,36
25293,3,16,1997,6,PB,M,30,53
25380,3,16,1997,6,PB,M,24,33
25562,4,13,1997,6,PB,F,26,38
25859,5,11,1997,6,PB,F,27,41
25887,5,11,1997,6,PB,F,28,30
25914,5,11,1997,6,PB,M,28,35
25928,5,11,1997,6,PB,M,26,29
25933,5,11,1997,6,PB,F,27,27
25952,6,9,1997,6,PB,M,26,31
25961,6,9,1997,6,PB,F,26,38
25967,6,9,1997,6,PB,F,27,31
26000,6,9,1997,6,PB,M,27,35
26009,6,9,1997,6,PB,M,26,28
26030,6,9,1997,6,PB,F,26,28
26271,7,9,1997,6,PB,F,26,35
26393,7,9,1997,6,PB,F,29,35
26508,7,9,1997,6,PB,M,26,30
26539,7,9,1997,6,PB,M,25,30
26678,7,30,1997,6,PB,F,26,36
26707,7,30,1997,6,PB,F,28,34
26747,7,30,1997,6,PB,M,26,34
26762,7,30,1997,6,PB,M,27,31
26954,9,28,1997,6,PB,F,27,34
27063,10,26,1997,6,PB,F,27,34
27155,11,22,1997,6,PB,F,27,35
27483,2,1,1998,6,PB,F,26,33
27806,5,3,1998,6,PB,F,26,42
27840,5,3,1998,6,PB,M,26,22
27952,5,29,1998,6,PB,F,26,39
27955,5,29,1998,6,PB,M,27,35
27984,5,29,1998,6,PB,F,26,27
28105,6,28,1998,6,PB,F,26,29
28127,6,28,1998,6,PB,F,26,41
28154,6,28,1998,6,PB,M,26,17
28285,7,19,1998,6,PB,M,26,33
28432,8,23,1998,6,PB,F,27,38
28434,8,23,1998,6,PB,M,25,18
28435,8,23,1998,6,PB,M,27,37
28583,9,20,1998,6,PB,M,26,29
28584,9,20,1998,6,PB,M,27,36
28756,10,25,1998,6,PB,M,27,35
28886,11,22,1998,6,PB,M,27,39
28989,12,23,1998,6,PB,M,25,40
29110,1,17,1999,6,PB,M,26,45
29251,2,21,1999,6,PB,M,27,49
29386,3,15,1999,6,PB,M,27,48
29646,5,16,1999,6,PB,M,27,43
29782,6,13,1999,6,PB,F,26,18
29840,9,12,1999,6,PB,F,26,31
29908,10,10,1999,6,PB,F,25,31
30009,11,7,1999,6,PB,F,24,31
30120,12,6,1999,6,PB,M,24,19
30121,12,6,1999,6,PB,M,24,18
30125,12,6,1999,6,PB,F,26,30
30239,1,10,2000,6,PB,F,25,31
30374,2,6,2000,6,PB,F,25,37
30517,3,5,2000,6,PB,M,28,49
30519,3,5,2000,6,PB,F,26,24
30521,3,5,2000,6,PB,F,25,31
30651,4,31,2000,6,PB,M,25,32
30652,4,31,2000,6,PB,F,25,30
30657,4,31,2000,6,PB,M,24,29
30658,4,31,2000,6,PB,F,25,36
30835,6,4,2000,6,PB,F,25,34
30836,6,4,2000,6,PB,F,26,36
30837,6,4,2000,6,PB,F,25,20
30840,6,4,2000,6,PB,M,25,32
30841,6,4,2000,6,PB,F,25,21
31011,7,2,2000,6,PB,M,24,14
31012,7,2,2000,6,PB,F,25,26
31015,7,2,2000,6,PB,M,26,26
31016,7,2,2000,6,PB,F,26,24
31298,8,26,2000,6,PB,F,26,31
31299,8,26,2000,6,PB,F,25,31
31302,8,26,2000,6,PB,F,25,28
31305,8,26,2000,6,PB,M,26,25
31455,9,31,2000,6,PB,F,25,30
31456,9,31,2000,6,PB,F,26,27
31458,9,31,2000,6,PB,F,26,28
31574,11,26,2000,6,PB,F,24,25
31575,11,26,2000,6,PB,F,25,30
31679,12,23,2000,6,PB,F,26,31
31683,12,23,2000,6,PB,M,27,33
31684,12,23,2000,6,PB,F,26,27
31764,1,22,2001,6,PB,F,26,29
31765,1,22,2001,6,PB,F,25,30
31766,1,22,2001,6,PB,M,27,35
31826,3,4,2001,6,PB,F,26,33
31827,3,4,2001,6,PB,M,26,40
31996,4,22,2001,6,PB,M,25,39
31998,4,22,2001,6,PB,M,26,46
32001,4,22,2001,6,PB,F,26,49
32100,5,27,2001,6,PB,F,26,33
32102,5,27,2001,6,PB,M,26,18
32103,5,27,2001,6,PB,M,26,40
32105,5,27,2001,6,PB,F,26,44
32276,7,22,2001,6,PB,F,25,34
32277,7,22,2001,6,PB,F,26,25
32279,7,22,2001,6,PB,F,26,29
32281,7,22,2001,6,PB,M,26,31
32284,7,22,2001,6,PB,F,25,24
32285,7,22,2001,6,PB,F,26,19
32286,7,22,2001,6,PB,F,26,29
32499,8,26,2001,6,PB,F,26,28
32500,8,26,2001,6,PB,F,26,28
32501,8,26,2001,6,PB,F,26,27
32503,8,26,2001,6,PB,F,26,30
32504,8,26,2001,6,PB,M,26,24
32505,8,26,2001,6,PB,F,26,37
32508,8,26,2001,6,PB,F,26,24
32509,8,26,2001,6,PB,M,27,31
32510,8,26,2001,6,PB,F,26,29
32515,8,26,2001,6,PB,M,26,23
32516,8,26,2001,6,PB,M,27,28
32721,9,23,2001,6,PB,F,26,29
32723,9,23,2001,6,PB,M,26,32
32724,9,23,2001,6,PB,M,26,31
32725,9,23,2001,6,PB,F,26,30
32726,9,23,2001,6,PB,F,25,28
32728,9,23,2001,6,PB,F,25,25
32729,9,23,2001,6,PB,M,26,31
32730,9,23,2001,6,PB,F,26,34
32731,9,23,2001,6,PB,F,25,26
32928,10,14,2001,6,PB,F,25,26
32929,10,14,2001,6,PB,M,26,31
32931,10,14,2001,6,PB,F,25,29
32932,10,14,2001,6,PB,F,25,27
32933,10,14,2001,6,PB,F,26,29
32934,10,14,2001,6,PB,M,26,34
32935,10,14,2001,6,PB,F,24,26
32936,10,14,2001,6,PB,F,26,30
32938,10,14,2001,6,PB,M,26,32
32941,10,14,2001,6,PB,F,26,34
32942,10,14,2001,6,PB,F,26,29
33147,11,18,2001,6,PB,F,25,30
33148,11,18,2001,6,PB,M,25,26
33149,11,18,2001,6,PB,F,25,26
33151,11,18,2001,6,PB,M,26,34
33152,11,18,2001,6,PB,F,26,31
33153,11,18,2001,6,PB,F,25,35
33156,11,18,2001,6,PB,M,26,33
33500,2,10,2002,6,PB,F,27,28
33501,2,10,2002,6,PB,F,26,25
33502,2,10,2002,6,PB,F,26,26
33503,2,10,2002,6,PB,F,26,35
33504,2,10,2002,6,PB,F,26,32
33505,2,10,2002,6,PB,M,26,35
33509,2,10,2002,6,PB,F,26,29
33510,2,10,2002,6,PB,M,26,35
33667,3,14,2002,6,PB,M,27,34
33668,3,14,2002,6,PB,F,27,30
33670,3,14,2002,6,PB,M,26,33
33671,3,14,2002,6,PB,F,27,25
33672,3,14,2002,6,PB,M,26,34
33673,3,14,2002,6,PB,F,26,37
33674,3,14,2002,6,PB,F,26,27
33677,3,14,2002,6,PB,F,26,32
33678,3,14,2002,6,PB,F,27,34
33748,4,16,2002,6,PB,M,26,38
33753,4,16,2002,6,PB,M,25,34
33755,4,16,2002,6,PB,F,25,32
33758,4,16,2002,6,PB,F,26,43
33760,4,16,2002,6,PB,F,26,36
33761,4,16,2002,6,PB,M,26,36
33762,4,16,2002,6,PB,M,27,43
34080,5,16,2002,6,PB,F,26,32
34082,5,16,2002,6,PB,F,26,29
34084,5,16,2002,6,PB,M,27,35
34085,5,16,2002,6,PB,M,26,32
34087,5,16,2002,6,PB,F,26,32
34088,5,16,2002,6,PB,F,25,32
34090,5,16,2002,6,PB,F,25,17
34093,5,16,2002,6,PB,F,25,17
34095,5,16,2002,6,PB,M,26,19
34098,5,16,2002,6,PB,M,26,23
34100,5,16,2002,6,PB,F,26,36
34101,5,16,2002,6,PB,F,25,36
34312,6,16,2002,6,PB,F,26,38
34314,6,16,2002,6,PB,M,26,36
34316,6,16,2002,6,PB,F,26,28
34321,6,16,2002,6,PB,F,26,33
34323,6,16,2002,6,PB,M,26,22
34324,6,16,2002,6,PB,F,25,29
34564,7,14,2002,6,PB,M,25,26
34565,7,14,2002,6,PB,M,26,42
34568,7,14,2002,6,PB,F,25,22
34570,7,14,2002,6,PB,F,26,38
34572,7,14,2002,6,PB,F,26,26
34574,7,14,2002,6,PB,F,25,31
34576,7,14,2002,6,PB,F,25,26
34577,7,14,2002,6,PB,F,25,29
34579,7,14,2002,6,PB,F,25,30
34580,7,14,2002,6,PB,F,25,34
34743,9,10,2002,6,PB,F,25,31
34745,9,10,2002,6,PB,F,27,36
34746,9,10,2002,6,PB,M,26,35
34748,9,10,2002,6,PB,F,27,36
34887,10,6,2002,6,PB,F,26,28
34889,10,6,2002,6,PB,F,26,35
34893,10,6,2002,6,PB,F,25,21
34894,10,6,2002,6,PB,M,26,39
34895,10,6,2002,6,PB,F,25,26
34896,10,6,2002,6,PB,F,25,29
34897,10,6,2002,6,PB,M,26,41
34898,10,6,2002,6,PB,F,26,30
34899,10,6,2002,6,PB,M,26,31
34900,10,6,2002,6,PB,F,26,36
35076,11,10,2002,6,PB,M,27,45
35077,11,10,2002,6,PB,M,27,31
35078,11,10,2002,6,PB,F,26,39
35081,11,10,2002,6,PB,F,25,25
35124,11,10,2002,6,PB,F,26,30
35125,11,10,2002,6,PB,F,26,39
35126,11,10,2002,6,PB,F,26,26
35127,11,10,2002,6,PB,M,27,46
35128,11,10,2002,6,PB,F,25,28
35130,11,10,2002,6,PB,F,25,30
35131,11,10,2002,6,PB,F,26,24
35309,12,8,2002,6,PB,F,25,27
35311,12,8,2002,6,PB,M,26,45
35312,12,8,2002,6,PB,F,25,30
35313,12,8,2002,6,PB,F,27,30
35314,12,8,2002,6,PB,F,26,27
35315,12,8,2002,6,PB,F,25,26
35316,12,8,2002,6,PB,F,27,38
35317,12,8,2002,6,PB,M,26,33
35318,12,8,2002,6,PB,M,26,45
35321,12,8,2002,6,PB,F,26,37
35504,12,31,2002,6,PB,F,25,27
35507,12,31,2002,6,PB,F,27,36
35508,12,31,2002,6,PB,F,25,35
35509,12,31,2002,6,PB,M,26,47
35510,12,31,2002,6,PB,F,26,30
1776,4,29,1979,4,NL,M,32,101
3747,1,12,1981,4,NL,F,33,200
4713,7,30,1981,4,NL,M,34,175
8357,9,11,1983,4,NL,F,32,196
14721,7,15,1988,4,NL,M,33,126
65,8,19,1977,4,DM,F,34,29
66,8,19,1977,4,DM,F,35,46
82,8,19,1977,4,DM,F,35,41
192,9,12,1977,4,DM,F,36,45
198,9,12,1977,4,DM,M,35,39
293,10,17,1977,4,DM,F,36,42
624,2,19,1978,4,DM,M,35,39
684,3,12,1978,4,DM,M,35,43
770,4,9,1978,4,DM,M,37,26
771,4,9,1978,4,DM,M,35,44
804,4,9,1978,4,DM,M,34,42
909,5,18,1978,4,DM,M,36,40
1084,7,8,1978,4,DM,F,36,36
1154,8,5,1978,4,DM,F,36,35
1157,8,5,1978,4,DM,F,34,34
1255,9,4,1978,4,DM,F,37,39
1302,9,4,1978,4,DM,F,36,37
1353,10,8,1978,4,DM,F,35,36
1440,11,5,1978,4,DM,F,36,36
1458,11,5,1978,4,DM,M,35,38
1663,2,25,1979,4,DM,M,35,46
1665,2,25,1979,4,DM,F,35,39
1672,3,31,1979,4,DM,F,34,23
1691,3,31,1979,4,DM,F,37,49
1771,4,29,1979,4,DM,F,38,45
1843,5,30,1979,4,DM,F,37,44
1949,7,26,1979,4,DM,F,36,44
1959,7,26,1979,4,DM,F,34,23
2053,9,23,1979,4,DM,F,36,46
2137,10,25,1979,4,DM,M,35,49
2143,11,17,1979,4,DM,M,36,40
2160,11,17,1979,4,DM,M,36,50
2388,1,16,1980,4,DM,M,36,51
2394,1,16,1980,4,DM,F,37,40
2402,1,16,1980,4,DM,F,36,36
2408,1,16,1980,4,DM,F,36,48
2465,2,25,1980,4,DM,F,32,38
2466,2,25,1980,4,DM,M,36,50
2467,2,25,1980,4,DM,F,33,40
2965,5,18,1980,4,DM,M,36,49
3023,5,25,1980,4,DM,F,34,41
3024,5,25,1980,4,DM,M,37,49
3093,6,23,1980,4,DM,F,34,38
3164,7,22,1980,4,DM,M,36,48
3173,7,22,1980,4,DM,M,35,29
3234,8,14,1980,4,DM,F,34,42
3315,9,8,1980,4,DM,F,36,39
3463,11,9,1980,4,DM,F,35,39
3464,11,9,1980,4,DM,M,36,43
3465,11,9,1980,4,DM,M,37,46
3530,11,9,1980,4,DM,M,37,46
3576,12,15,1980,4,DM,F,37,44
3583,12,15,1980,4,DM,M,36,46
3588,12,15,1980,4,DM,F,35,46
3593,12,15,1980,4,DM,M,35,48
3746,1,12,1981,4,DM,F,36,37
3798,1,12,1981,4,DM,M,38,53
3898,2,1,1981,4,DM,M,36,49
3962,3,9,1981,4,DM,M,37,51
3965,3,9,1981,4,DM,F,34,29
3971,3,9,1981,4,DM,M,36,50
4005,3,9,1981,4,DM,F,35,39
4006,3,9,1981,4,DM,M,38,49
4468,5,4,1981,4,DM,F,35,35
4473,5,4,1981,4,DM,F,37,41
4485,5,4,1981,4,DM,M,37,48
4491,6,4,1981,4,DM,F,34,41
4492,6,4,1981,4,DM,M,36,53
4496,6,4,1981,4,DM,F,36,46
4546,6,4,1981,4,DM,F,37,42
4704,7,30,1981,4,DM,F,37,37
4793,8,31,1981,4,DM,M,35,37
4795,8,31,1981,4,DM,F,36,47
4797,8,31,1981,4,DM,M,38,53
4941,10,26,1981,4,DM,M,34,42
4953,10,26,1981,4,DM,M,38,51
5014,11,23,1981,4,DM,M,38,51
5022,11,23,1981,4,DM,M,37,43
5057,11,23,1981,4,DM,F,37,39
5065,11,23,1981,4,DM,F,36,45
5166,1,1,1982,4,DM,M,36,49
5183,1,1,1982,4,DM,F,36,51
5191,1,1,1982,4,DM,M,36,34
5193,1,1,1982,4,DM,F,37,38
5274,1,25,1982,4,DM,F,35,35
5289,1,25,1982,4,DM,M,37,41
5316,1,25,1982,4,DM,M,36,36
5318,1,25,1982,4,DM,F,37,37
5391,2,23,1982,4,DM,M,35,41
5393,2,23,1982,4,DM,F,36,41
5405,2,23,1982,4,DM,M,36,47
5418,2,23,1982,4,DM,M,37,49
5422,2,23,1982,4,DM,M,39,44
5445,2,23,1982,4,DM,M,37,44
5451,2,23,1982,4,DM,M,37,41
5457,2,23,1982,4,DM,F,37,41
5459,2,23,1982,4,DM,M,37,52
5606,3,30,1982,4,DM,M,35,42
5615,3,30,1982,4,DM,M,38,46
5625,3,30,1982,4,DM,M,37,50
5633,3,30,1982,4,DM,M,37,44
5658,3,30,1982,4,DM,F,36,42
5785,4,29,1982,4,DM,M,38,44
5812,4,29,1982,4,DM,F,37,43
5822,4,29,1982,4,DM,M,36,46
5949,5,22,1982,4,DM,M,37,43
6015,6,28,1982,4,DM,M,37,50
6034,6,28,1982,4,DM,M,37,46
6439,8,16,1982,4,DM,M,35,46
6444,8,16,1982,4,DM,M,37,50
6447,8,16,1982,4,DM,F,34,29
6481,8,16,1982,4,DM,M,37,47
6498,8,16,1982,4,DM,F,35,44
6501,8,16,1982,4,DM,F,36,41
6533,9,18,1982,4,DM,F,36,34
6542,9,18,1982,4,DM,M,46,47
6557,9,18,1982,4,DM,M,37,48
6559,9,18,1982,4,DM,F,35,45
6803,10,24,1982,4,DM,M,35,41
6822,10,24,1982,4,DM,M,37,52
6829,10,24,1982,4,DM,F,37,38
6870,10,24,1982,4,DM,F,37,38
6923,10,24,1982,4,DM,F,37,41
6947,10,24,1982,4,DM,F,35,43
7036,11,22,1982,4,DM,M,34,50
7047,11,22,1982,4,DM,F,34,36
7088,11,22,1982,4,DM,M,36,44
7117,11,22,1982,4,DM,F,33,45
7241,1,13,1983,4,DM,M,35,40
7244,1,13,1983,4,DM,F,37,37
7257,1,13,1983,4,DM,F,35,34
7269,1,13,1983,4,DM,F,35,42
7272,1,13,1983,4,DM,F,37,37
7291,1,13,1983,4,DM,F,39,38
7374,2,27,1983,4,DM,M,35,42
7393,2,27,1983,4,DM,F,37,38
7408,2,27,1983,4,DM,M,36,46
7424,2,27,1983,4,DM,F,35,49
7545,3,15,1983,4,DM,F,35,46
7554,3,15,1983,4,DM,M,34,42
7602,3,15,1983,4,DM,F,36,43
7612,3,15,1983,4,DM,M,37,47
7737,4,17,1983,4,DM,M,37,50
7923,5,15,1983,4,DM,M,37,46
8003,6,18,1983,4,DM,F,33,29
8006,6,18,1983,4,DM,M,35,43
8008,6,18,1983,4,DM,M,37,51
8040,6,18,1983,4,DM,F,35,54
8147,7,17,1983,4,DM,F,35,53
8151,7,17,1983,4,DM,M,36,48
8219,8,16,1983,4,DM,F,36,38
8245,8,16,1983,4,DM,M,34,31
8415,9,11,1983,4,DM,F,35,41
8483,10,16,1983,4,DM,M,34,37
8538,10,16,1983,4,DM,F,35,36
8635,11,13,1983,4,DM,M,34,37
8685,11,13,1983,4,DM,F,36,37
8749,12,9,1983,4,DM,F,34,34
8753,12,9,1983,4,DM,M,35,37
8765,12,9,1983,4,DM,F,36,37
8798,12,9,1983,4,DM,F,35,37
8861,2,5,1984,4,DM,F,36,34
8866,2,5,1984,4,DM,M,36,45
8868,2,5,1984,4,DM,M,37,43
8896,2,5,1984,4,DM,F,37,38
8958,3,13,1984,4,DM,F,36,38
8976,3,13,1984,4,DM,F,37,40
9029,4,10,1984,4,DM,F,36,42
9123,5,13,1984,4,DM,M,36,49
9150,5,13,1984,4,DM,M,36,46
9193,5,13,1984,4,DM,F,36,44
9250,5,28,1984,4,DM,M,35,33
9261,5,28,1984,4,DM,M,36,45
9275,5,28,1984,4,DM,F,35,29
9279,5,28,1984,4,DM,F,36,44
9331,7,4,1984,4,DM,M,37,37
9333,7,4,1984,4,DM,F,33,38
9337,7,4,1984,4,DM,M,34,45
9352,7,4,1984,4,DM,F,35,46
9353,7,4,1984,4,DM,M,33,19
9362,7,4,1984,4,DM,F,34,27
9422,8,1,1984,4,DM,F,33,39
9430,8,1,1984,4,DM,M,34,46
9440,8,1,1984,4,DM,F,35,32
9499,8,26,1984,4,DM,M,35,45
9508,8,26,1984,4,DM,F,37,33
9579,9,30,1984,4,DM,F,34,40
9589,9,30,1984,4,DM,F,35,38
9591,9,30,1984,4,DM,M,36,49
9665,10,21,1984,4,DM,F,35,38
9677,10,21,1984,4,DM,F,39,40
9701,10,21,1984,4,DM,M,33,44
9753,12,31,1984,4,DM,F,36,33
9759,12,31,1984,4,DM,M,34,35
9769,12,31,1984,4,DM,F,35,33
9781,12,31,1984,4,DM,M,35,44
9865,1,20,1985,4,DM,F,34,33
9867,1,20,1985,4,DM,M,36,36
9877,1,20,1985,4,DM,F,37,33
9906,1,20,1985,4,DM,M,35,44
9982,2,17,1985,4,DM,M,34,36
9994,2,17,1985,4,DM,F,36,33
9997,2,17,1985,4,DM,F,34,35
10008,2,17,1985,4,DM,F,36,36
10100,3,17,1985,4,DM,F,35,33
10115,3,17,1985,4,DM,F,37,40
10125,3,17,1985,4,DM,F,36,39
10265,4,21,1985,4,DM,F,37,47
10275,4,21,1985,4,DM,M,34,21
10340,4,21,1985,4,DM,F,38,46
10345,4,21,1985,4,DM,M,36,47
10367,4,21,1985,4,DM,M,33,17
10424,5,24,1985,4,DM,M,35,27
10443,5,24,1985,4,DM,F,36,40
10490,6,16,1985,4,DM,F,36,43
10502,6,16,1985,4,DM,M,34,37
10524,6,16,1985,4,DM,F,37,40
10592,7,24,1985,4,DM,M,37,43
10594,7,24,1985,4,DM,M,35,45
10618,7,24,1985,4,DM,F,37,46
10704,8,20,1985,4,DM,M,37,49
10707,8,20,1985,4,DM,M,33,18
10711,8,20,1985,4,DM,F,36,45
10812,9,22,1985,4,DM,M,34,42
10817,9,22,1985,4,DM,M,36,52
10910,10,13,1985,4,DM,M,37,45
10954,10,13,1985,4,DM,M,38,41
11019,11,17,1985,4,DM,M,38,41
11086,11,17,1985,4,DM,M,38,38
11170,12,8,1985,4,DM,M,38,45
11223,12,8,1985,4,DM,M,36,40
11298,3,9,1986,4,DM,M,39,46
11334,3,9,1986,4,DM,M,37,43
11409,4,13,1986,4,DM,M,39,49
11430,4,13,1986,4,DM,M,36,42
11525,5,11,1986,4,DM,M,36,44
11596,6,5,1986,4,DM,M,37,47
11630,6,5,1986,4,DM,M,36,43
11696,7,4,1986,4,DM,M,36,46
11720,7,4,1986,4,DM,M,34,43
11864,9,7,1986,4,DM,M,36,49
11884,9,7,1986,4,DM,M,35,47
11936,10,5,1986,4,DM,M,37,49
11957,10,5,1986,4,DM,M,36,45
12024,11,16,1986,4,DM,M,37,48
12069,11,16,1986,4,DM,M,35,47
12135,12,15,1986,4,DM,M,37,51
12168,12,15,1986,4,DM,M,36,47
12235,2,1,1987,4,DM,M,34,51
12241,2,1,1987,4,DM,M,34,50
12244,2,1,1987,4,DM,F,34,43
12395,3,2,1987,4,DM,M,37,48
12399,3,2,1987,4,DM,M,37,49
12442,3,2,1987,4,DM,F,35,46
12536,4,6,1987,4,DM,F,34,42
12547,4,6,1987,4,DM,M,37,49
12556,4,6,1987,4,DM,F,33,24
12567,4,6,1987,4,DM,M,37,50
12679,4,26,1987,4,DM,M,36,33
12695,4,26,1987,4,DM,M,37,50
12725,4,26,1987,4,DM,F,35,47
12796,5,28,1987,4,DM,M,37,51
12812,5,28,1987,4,DM,M,34,30
12865,5,28,1987,4,DM,F,34,46
12964,7,1,1987,4,DM,M,37,52
12979,7,1,1987,4,DM,F,35,26
12998,7,1,1987,4,DM,F,37,45
13011,7,1,1987,4,DM,F,34,28
13020,7,1,1987,4,DM,M,36,38
13281,8,26,1987,4,DM,M,37,51
13294,8,26,1987,4,DM,M,33,29
13296,8,26,1987,4,DM,F,32,35
13319,8,26,1987,4,DM,M,36,42
13340,8,26,1987,4,DM,F,34,27
13417,9,27,1987,4,DM,F,36,40
13430,9,27,1987,4,DM,M,37,50
13478,9,27,1987,4,DM,M,37,42
13563,10,25,1987,4,DM,F,35,38
13612,10,25,1987,4,DM,F,37,44
13638,10,25,1987,4,DM,M,36,42
13742,11,22,1987,4,DM,M,37,49
13794,11,22,1987,4,DM,F,35,44
13824,11,22,1987,4,DM,M,36,35
13833,11,22,1987,4,DM,M,37,43
13943,1,24,1988,4,DM,F,36,38
13945,1,24,1988,4,DM,M,37,50
13981,1,24,1988,4,DM,M,36,44
13987,1,24,1988,4,DM,M,37,43
13996,1,24,1988,4,DM,M,33,36
14110,2,22,1988,4,DM,M,36,40
14127,2,22,1988,4,DM,M,37,50
14138,2,22,1988,4,DM,F,36,42
14154,2,22,1988,4,DM,M,36,40
14174,2,22,1988,4,DM,F,36,43
14265,3,21,1988,4,DM,M,38,50
14275,3,21,1988,4,DM,F,36,43
14285,3,21,1988,4,DM,M,37,50
14304,3,21,1988,4,DM,F,36,50
14311,3,21,1988,4,DM,M,37,42
14328,3,21,1988,4,DM,M,37,44
14337,3,21,1988,4,DM,M,36,45
14408,4,19,1988,4,DM,M,37,53
14422,4,19,1988,4,DM,F,36,41
14486,5,15,1988,4,DM,F,37,42
14492,5,15,1988,4,DM,M,37,50
14494,5,15,1988,4,DM,F,35,32
14531,5,15,1988,4,DM,M,36,45
14598,6,12,1988,4,DM,M,37,49
14638,6,12,1988,4,DM,M,37,46
14704,7,15,1988,4,DM,M,32,50
14705,7,15,1988,4,DM,F,37,37
14726,7,15,1988,4,DM,M,35,45
14800,8,10,1988,4,DM,M,28,50
14818,8,10,1988,4,DM,F,37,43
14894,9,12,1988,4,DM,F,36,39
14902,9,12,1988,4,DM,M,37,53
14920,9,12,1988,4,DM,F,36,38
14931,9,12,1988,4,DM,F,36,44
14977,10,9,1988,4,DM,F,36,37
14986,10,9,1988,4,DM,M,39,53
15089,11,6,1988,4,DM,M,34,27
15094,11,6,1988,4,DM,M,37,50
15100,11,6,1988,4,DM,M,36,49
15108,11,6,1988,4,DM,F,34,27
15111,11,6,1988,4,DM,F,36,39
15124,11,6,1988,4,DM,F,35,44
15228,12,14,1988,4,DM,M,36,28
15235,12,14,1988,4,DM,M,35,37
15241,12,14,1988,4,DM,M,38,51
15248,12,14,1988,4,DM,F,36,38
15271,12,14,1988,4,DM,M,37,48
15281,12,14,1988,4,DM,F,36,42
15390,1,11,1989,4,DM,M,37,52
15402,1,11,1989,4,DM,F,37,36
15415,1,11,1989,4,DM,M,37,36
15435,1,11,1989,4,DM,F,37,43
15449,1,11,1989,4,DM,M,35,49
15569,2,5,1989,4,DM,M,40,50
15600,2,5,1989,4,DM,F,36,43
15611,2,5,1989,4,DM,F,37,44
15620,2,5,1989,4,DM,M,37,40
15639,2,5,1989,4,DM,M,32,48
15645,2,5,1989,4,DM,F,31,42
15658,2,5,1989,4,DM,F,37,39
15792,3,14,1989,4,DM,M,38,49
15819,3,14,1989,4,DM,F,37,41
15858,4,1,1989,4,DM,M,34,29
15860,4,1,1989,4,DM,F,38,40
15869,4,1,1989,4,DM,M,37,46
15877,4,1,1989,4,DM,F,36,45
15895,4,1,1989,4,DM,F,37,40
16049,5,11,1989,4,DM,F,36,41
16059,5,11,1989,4,DM,F,37,39
16084,5,11,1989,4,DM,M,37,34
16086,5,11,1989,4,DM,F,39,40
16156,6,4,1989,4,DM,M,37,46
16169,6,4,1989,4,DM,F,31,25
16181,6,4,1989,4,DM,F,36,37
16194,6,4,1989,4,DM,M,36,36
16203,6,4,1989,4,DM,F,39,42
16206,6,4,1989,4,DM,M,36,37
16376,7,30,1989,4,DM,M,36,28
16380,7,30,1989,4,DM,F,35,44
16385,7,30,1989,4,DM,F,36,40
16389,7,30,1989,4,DM,M,36,47
16394,7,30,1989,4,DM,M,38,47
16408,7,30,1989,4,DM,M,34,45
16413,7,30,1989,4,DM,F,37,44
16458,9,4,1989,4,DM,F,37,40
16480,9,4,1989,4,DM,M,36,47
16486,9,4,1989,4,DM,F,36,40
16556,10,8,1989,4,DM,F,36,39
16558,10,8,1989,4,DM,F,37,46
16575,10,8,1989,4,DM,M,37,35
16584,10,8,1989,4,DM,M,37,47
16587,10,8,1989,4,DM,F,37,45
16680,11,5,1989,4,DM,F,37,48
16686,11,5,1989,4,DM,F,37,47
16689,11,5,1989,4,DM,F,35,35
16715,11,5,1989,4,DM,M,37,44
16730,11,5,1989,4,DM,F,38,48
16817,12,5,1989,4,DM,F,37,39
16821,12,5,1989,4,DM,F,37,43
16829,12,5,1989,4,DM,F,36,43
16836,12,5,1989,4,DM,M,37,44
16837,12,5,1989,4,DM,M,37,25
16839,12,5,1989,4,DM,F,37,43
16841,12,5,1989,4,DM,M,36,27
16850,12,5,1989,4,DM,F,37,34
16857,12,5,1989,4,DM,M,37,46
16876,12,5,1989,4,DM,M,37,31
16930,1,7,1990,4,DM,M,37,44
16935,1,7,1990,4,DM,M,37,49
16943,1,7,1990,4,DM,M,37,34
16946,1,7,1990,4,DM,F,37,42
16948,1,7,1990,4,DM,M,37,34
16952,1,7,1990,4,DM,M,37,50
